user,item,rating,prediction
21763,2995,4.0,4.0839243
8396,3021,1.0,3.1643229
48162,3021,2.0,0.5567224
44029,3312,3.0,2.8281324
12114,3312,5.0,4.353503
12358,3312,5.0,4.718839
38556,3312,4.0,4.224116
14645,3312,5.0,5.0716605
15314,3312,5.0,5.201924
44700,3312,5.0,3.3342295
33757,3312,5.0,3.2253315
10118,3312,5.0,4.54311
4551,3312,3.0,4.9237046
11457,3312,5.0,3.5704775
15793,3312,5.0,4.432215
23360,3312,4.0,4.609068
31808,4711,3.0,3.9123757
14968,4711,2.0,2.9204905
26417,4711,1.0,2.1304967
7921,4711,5.0,
9949,4711,5.0,4.047874
29803,4711,5.0,2.8718746
46601,4719,4.0,3.7800665
24202,4719,4.0,4.0141907
47039,4719,1.0,4.6943264
16266,4776,5.0,
30339,4776,5.0,
266,4776,4.0,2.7140071
33462,4776,4.0,4.470225
35173,4776,4.0,
2682,4974,4.0,
47343,4974,4.0,2.7860837
26545,4974,3.0,2.8430884
7496,4974,2.0,
2370,4974,1.0,2.50121
32469,5242,5.0,
20462,5242,5.0,3.8582888
24899,5242,5.0,
44502,5242,5.0,
28191,5242,5.0,4.9596906
24142,5318,1.0,1.8504076
35092,5318,4.0,
35551,5318,1.0,1.57382
44433,5318,4.0,3.2616997
31030,5318,1.0,0.07719255
37929,5318,1.0,1.7116299
40927,5456,5.0,3.5114982
31383,5514,1.0,2.8403425
34806,5514,5.0,3.8511245
24789,5514,5.0,3.7873988
6881,5514,2.0,
9908,5514,5.0,4.731216
7088,5882,4.0,3.6369069
4595,5882,5.0,4.209376
35091,5882,5.0,
6910,5882,5.0,4.0471535
24513,5882,3.0,2.529996
46198,5882,1.0,
14188,5882,5.0,3.005459
12259,6169,4.0,2.2355614
14348,6169,3.0,3.9929664
1657,6169,5.0,4.577588
41417,6169,1.0,2.7493005
16831,6169,5.0,
48172,6169,5.0,4.446728
15424,6169,5.0,
25215,7448,5.0,3.8167958
9519,7829,5.0,2.9863453
42422,7829,4.0,3.9984145
602,7946,5.0,0.60048914
25384,7946,5.0,1.8926516
26667,7946,1.0,
12676,7946,1.0,1.8712527
43634,7946,5.0,3.0362074
38134,7946,3.0,2.17543
20132,8542,4.0,3.8109221
16517,8542,1.0,
15141,8542,1.0,3.9723585
19123,8542,3.0,
24997,8733,1.0,2.0485847
25601,8733,2.0,2.8869596
45220,8733,1.0,4.702851
28462,8733,4.0,2.343275
46044,8733,1.0,1.674295
8492,8733,3.0,
47943,8733,4.0,3.6802568
22749,8733,3.0,2.181148
20858,8733,3.0,
48355,8733,5.0,2.1809697
9912,8733,1.0,
29569,8733,1.0,2.70364
32630,8859,4.0,4.207581
21219,8859,4.0,3.2661006
44190,8859,2.0,1.2986839
35328,8859,5.0,4.201994
34109,8859,2.0,2.354692
7750,8859,4.0,3.5496593
29364,8859,3.0,2.9387069
21997,8859,2.0,
6922,8859,2.0,2.8759966
11699,8859,4.0,3.269587
29951,8859,3.0,3.7932358
34042,8859,3.0,3.7452414
38877,8859,1.0,3.1808515
25319,8859,4.0,2.8614926
10219,8859,2.0,2.148625
35096,8859,1.0,3.5098877
37335,8859,3.0,4.1032114
5251,311,4.0,4.4278364
694,311,5.0,2.2116683
30243,311,5.0,3.0380762
16821,311,3.0,3.8415818
33490,311,5.0,4.0071306
32833,311,5.0,3.8025365
37788,535,5.0,3.849293
16532,535,5.0,5.0965137
40238,535,5.0,
10751,535,5.0,3.8315275
9524,535,5.0,3.4130542
6642,535,5.0,5.700883
40616,535,5.0,5.0627503
4180,535,5.0,2.8273778
8038,535,4.0,5.3877735
28267,535,5.0,5.4652915
32850,535,5.0,4.6637783
4755,535,3.0,5.4292593
26884,535,5.0,4.44484
10492,535,5.0,5.2173367
18005,535,5.0,
27408,535,5.0,3.3446507
43258,535,5.0,4.898656
33522,535,5.0,4.192737
10941,535,5.0,3.416038
24897,535,5.0,4.9958854
33291,873,1.0,
37295,873,2.0,2.7659788
609,873,5.0,3.4172168
34717,873,3.0,2.6436248
27365,873,2.0,3.2182524
16671,894,3.0,
35104,894,4.0,3.2297435
46412,894,5.0,3.4941287
36085,894,5.0,3.1267996
467,894,5.0,3.3903768
39493,1534,5.0,2.3794408
39821,1851,5.0,2.0171385
20875,1851,4.0,2.199743
46645,1851,4.0,3.6750693
23288,1851,5.0,3.9314497
31316,1851,5.0,3.6602376
5972,1851,4.0,1.7834322
17799,1851,4.0,4.3113723
23475,1851,5.0,4.209461
741,1851,5.0,3.1989214
20941,1851,5.0,5.017872
39125,1851,4.0,3.436804
9398,1851,5.0,4.688334
2548,1851,5.0,4.3581796
22072,1851,5.0,3.6491966
26813,1851,4.0,3.04118
42847,1851,5.0,4.3178773
31787,1870,4.0,4.6704445
34831,1870,3.0,4.515808
10425,1870,5.0,3.4258456
31941,1870,4.0,3.864444
29874,1870,5.0,4.5846357
38767,1870,5.0,4.2653875
8913,1870,4.0,3.2538471
29558,1940,5.0,2.3719988
11717,2008,4.0,1.5848173
37291,2008,2.0,3.4282491
36788,2008,5.0,3.674688
20595,2248,5.0,4.7023535
6337,2248,4.0,2.6168034
14436,2248,3.0,
24537,2248,5.0,
26436,2248,3.0,2.5711248
18843,2248,3.0,3.692074
48353,2248,3.0,3.5070965
5248,2248,4.0,2.1455822
44415,2248,2.0,3.4667718
7579,2248,5.0,1.9706528
22684,2586,4.0,3.8386302
30779,2586,3.0,3.0856128
26085,2586,4.0,2.9254622
27232,2586,4.0,3.3530476
13459,2586,4.0,3.963512
23329,2586,5.0,3.368698
44067,2586,5.0,2.632794
31425,2586,3.0,3.4349713
35297,2586,1.0,3.8692157
36514,2586,5.0,3.8368073
2611,2586,5.0,4.14579
11877,2586,2.0,3.0266075
4236,2586,5.0,2.2360876
24420,2586,2.0,3.4606957
29121,2997,1.0,2.9617887
21160,2997,1.0,2.8127382
13140,2997,3.0,2.4564478
28320,3159,3.0,2.678946
29923,3159,5.0,
47134,3159,2.0,3.5231843
10301,3159,4.0,4.0585756
32565,3159,1.0,2.022015
12384,3194,5.0,5.1310844
11477,3194,4.0,2.6138115
3193,3194,3.0,3.4455647
25378,3194,4.0,4.5046973
32999,3194,4.0,3.5603435
22459,3194,4.0,4.4147625
3195,3887,4.0,2.194633
33498,3887,5.0,
42476,3887,4.0,3.3499312
17659,3887,4.0,3.527184
43254,3887,4.0,2.7139509
48020,3887,5.0,4.577965
20295,3887,5.0,2.096057
32501,3939,5.0,
38072,3939,4.0,2.6531696
40885,3939,5.0,3.9152868
9656,3939,4.0,
3362,3939,5.0,1.1899598
33301,4039,5.0,3.5754263
30217,4039,5.0,4.3229694
32683,4039,4.0,4.2619863
26338,4039,4.0,3.5812867
29224,4039,5.0,2.9997344
15368,4039,5.0,
43479,4039,4.0,1.38137
26670,4039,5.0,3.07161
8641,4039,4.0,2.4830494
29169,4039,5.0,3.9175713
43596,4039,5.0,3.5890224
35159,4039,2.0,0.48609096
38390,4039,5.0,4.34011
17421,4039,4.0,4.4230795
2195,4039,4.0,3.404304
40145,4039,4.0,3.9088287
2039,4039,4.0,
12891,4039,4.0,3.225833
29258,4039,5.0,
36504,4039,4.0,4.0724673
1326,4341,5.0,
25021,4341,5.0,
1758,4341,4.0,
31717,4341,5.0,4.4758167
37534,4341,4.0,3.157259
3491,4341,5.0,
628,4341,4.0,
29566,4659,3.0,4.4383454
33753,4659,4.0,4.722534
10365,4659,5.0,4.4753256
48134,4810,2.0,2.980948
44836,4904,5.0,3.5668027
39085,4904,1.0,3.5900536
27418,4904,5.0,4.126756
33236,4904,3.0,5.3712626
47811,4904,2.0,4.232753
9183,4904,5.0,3.0177717
18793,4904,5.0,1.7258861
2739,5009,5.0,3.9786048
34746,5009,4.0,3.5722795
491,5009,3.0,2.9774556
44386,5009,5.0,
36424,5009,3.0,3.320262
33760,5009,5.0,4.48042
40646,5009,5.0,4.5824523
29215,5139,5.0,2.767006
32273,5139,4.0,3.1943865
2781,5198,4.0,1.23987
38885,5198,1.0,4.713512
16742,5198,3.0,2.9624758
6535,5198,1.0,
45830,5198,5.0,3.438199
16868,5413,5.0,3.8422985
17970,5413,5.0,
23819,5707,1.0,2.741724
836,5707,5.0,4.6656194
17850,5707,5.0,4.4176373
29045,5707,1.0,2.5292907
43851,5707,5.0,2.7012897
27756,6423,5.0,3.7203903
5383,7592,2.0,2.585611
13431,7592,2.0,3.1517692
3904,7592,3.0,4.1682963
23261,7592,3.0,2.2865405
37076,7592,3.0,3.8771834
23314,7592,5.0,4.0762234
5358,7592,3.0,3.657104
23827,7592,1.0,
30745,7756,2.0,1.4415216
23666,7756,1.0,4.1254005
43340,7756,4.0,
32230,7756,3.0,2.9419537
45150,7756,5.0,3.7380605
1903,7777,5.0,3.0393178
23267,7777,5.0,3.7195523
14458,7777,5.0,4.0449624
4259,7777,5.0,
36476,7777,3.0,3.495043
45719,7777,4.0,4.168193
7945,7777,5.0,3.8924983
25356,7777,4.0,
20649,7777,3.0,3.826691
18283,7777,5.0,3.4251754
44300,7777,4.0,2.5474539
38416,7777,2.0,0.28452468
13102,7777,5.0,2.7465363
20427,7777,3.0,3.698073
39577,7777,5.0,5.0733256
15945,7777,5.0,1.8455667
44163,7777,5.0,
9631,7834,2.0,4.3611426
16318,7893,1.0,
15072,7893,4.0,4.382348
38807,7893,5.0,3.4677563
29415,7893,5.0,4.027607
28407,7893,5.0,3.9801676
26672,7991,3.0,
34636,7991,5.0,
16336,8167,1.0,
22210,8167,5.0,6.1697187
11025,8377,5.0,4.465413
25520,8377,5.0,3.0384774
18296,8377,5.0,4.931727
21049,8377,5.0,4.589657
44552,8377,3.0,3.8689551
21994,8377,4.0,4.0158715
33500,8377,5.0,2.1857524
27979,8377,5.0,4.783826
4317,8377,5.0,
18062,8377,3.0,4.0742426
19589,8377,5.0,5.2545815
46345,8377,4.0,3.0304933
46946,8377,2.0,2.361341
43812,8377,5.0,4.2744193
3453,8377,5.0,3.8888373
18490,8377,5.0,
7084,8377,4.0,4.37021
14104,8377,5.0,
32595,8377,5.0,4.1598806
18285,8377,5.0,3.6112897
40331,8377,5.0,3.177501
10549,8377,5.0,3.9610424
31545,8377,4.0,2.9472406
9065,8377,5.0,4.8254013
18246,8377,5.0,
8591,8377,5.0,5.0337534
32049,8377,4.0,4.292651
42565,8377,5.0,4.905531
35201,8377,5.0,4.6397624
34908,8377,2.0,1.731086
6003,8377,4.0,4.496943
39056,8377,5.0,5.041707
46979,8377,5.0,5.033124
34519,8377,4.0,3.8611903
39791,8377,5.0,4.658394
6713,8377,5.0,0.935959
35093,8377,5.0,3.9876087
45257,8377,5.0,0.8915714
1354,8377,5.0,5.5976405
6320,8377,5.0,3.9564981
3851,8377,5.0,2.3918018
14330,8377,1.0,3.4555075
23804,8377,5.0,3.4320834
6287,8377,4.0,3.30237
41793,8377,5.0,4.6363173
3106,8377,5.0,2.6256933
15677,8377,3.0,4.332702
18426,8377,5.0,4.688308
24579,8377,4.0,3.6174932
34094,8377,5.0,4.473336
11312,8377,5.0,0.99322534
3366,8377,5.0,3.5857615
4883,8377,5.0,
8535,8377,5.0,4.258198
10523,8377,4.0,4.3824883
18752,8377,3.0,3.1960077
9380,8377,5.0,4.263816
20908,8377,1.0,4.412944
40274,8377,5.0,3.7384458
16022,8377,5.0,4.417297
27587,616,5.0,4.8061514
18247,616,3.0,
35235,628,5.0,2.1651807
40241,628,1.0,0.5600054
42996,628,5.0,4.5624285
7865,632,5.0,4.438105
41862,632,2.0,2.9132695
22388,632,5.0,3.1704292
31935,632,5.0,
27491,632,5.0,
20492,632,5.0,4.7362304
9344,681,5.0,3.7603416
41642,681,5.0,3.1724544
18721,681,5.0,2.5677817
7484,681,1.0,
39829,681,4.0,2.311547
8988,681,4.0,2.7426221
16177,681,5.0,4.425807
34669,681,5.0,4.535859
45440,964,1.0,2.5539641
27354,964,1.0,1.4348102
13270,964,3.0,4.378072
8464,1392,4.0,4.3429914
7239,1392,5.0,4.819572
21877,1392,3.0,2.883924
4658,1392,5.0,4.5112915
37856,1392,3.0,3.4619904
22685,1526,5.0,
18677,1526,3.0,3.2677903
40035,1526,4.0,3.8903332
27246,1535,5.0,0.82366395
35828,1535,5.0,2.721955
34069,1535,1.0,2.7392566
24038,1535,5.0,2.8596258
39905,2017,2.0,2.5529404
6089,2017,5.0,4.444865
5742,2017,5.0,4.77122
37664,2017,3.0,2.1535544
36803,2017,3.0,3.7514617
4292,2017,5.0,
48533,2017,5.0,4.0037427
28258,2017,4.0,3.6022673
44125,2063,5.0,4.9570894
16398,2063,5.0,3.3617623
22343,2063,4.0,
34376,2063,4.0,4.751732
13706,2063,1.0,3.2532103
23659,2382,5.0,4.150099
17136,2382,5.0,3.2006059
27514,2423,5.0,3.8606315
24915,2423,5.0,4.2627754
9574,2423,5.0,3.9514813
12069,2423,4.0,3.2388735
19445,2423,5.0,2.4075525
8063,2423,3.0,3.8556566
16481,2423,4.0,
18381,2448,5.0,3.4779992
45819,2448,5.0,2.514929
47886,2448,5.0,4.7613196
5054,2448,2.0,4.0822735
9355,2448,5.0,4.706048
565,2448,5.0,3.7797172
32153,2448,5.0,3.6862106
41685,2448,4.0,4.0268884
22853,2448,5.0,4.326229
42901,2448,5.0,5.4450283
66,2448,5.0,4.5948715
19807,2448,2.0,0.74508977
10836,2448,5.0,5.980999
6813,2456,4.0,4.1803246
28643,2456,5.0,2.4163349
6385,2456,5.0,1.8217847
1840,2456,3.0,
19231,2456,4.0,1.5971626
571,2456,5.0,4.242736
37138,2621,3.0,
2807,2621,5.0,4.306811
28533,2621,5.0,4.604521
46611,3134,1.0,1.2566699
2060,3134,2.0,4.387337
42945,3134,4.0,3.7911808
14259,3134,1.0,2.2196057
15340,3134,3.0,1.9125882
22855,3134,1.0,2.511575
7887,3464,3.0,2.4555874
6858,3464,3.0,1.1339197
48568,3464,2.0,4.1533637
47609,3554,4.0,3.9907079
19051,3554,3.0,3.3971374
33443,3554,4.0,4.0581727
31431,3554,5.0,4.4125805
9561,3554,5.0,3.1496634
24481,3554,3.0,
10636,3554,5.0,4.3482695
8048,3554,3.0,
46815,3554,5.0,
10383,3554,4.0,3.184414
8700,3581,5.0,4.9169836
272,3581,5.0,2.9527204
44956,3581,5.0,5.3737845
3046,4207,4.0,5.095453
32980,4265,5.0,2.5405948
24337,4265,5.0,3.83522
17906,4265,4.0,3.087195
44962,4265,4.0,2.4096432
25077,4265,5.0,4.3991385
9790,4596,5.0,3.4454257
45662,4596,1.0,4.2460785
36929,4596,2.0,3.099597
44895,4596,5.0,1.1492021
5597,4677,5.0,4.6359806
13233,4677,3.0,3.710898
24323,4701,4.0,3.5412674
36612,4701,2.0,
31933,5002,5.0,
23606,5371,2.0,
40232,5419,1.0,3.3071613
15409,5419,3.0,
23397,5419,3.0,3.3386455
36472,5419,5.0,4.0232577
17691,5681,5.0,
17271,5681,2.0,2.7432547
22305,5681,5.0,3.8191943
30276,5681,2.0,0.9334998
44752,5681,5.0,1.1396936
28231,6410,5.0,2.2640831
18118,6410,1.0,2.4741638
24948,6410,5.0,
33542,6546,3.0,3.9693887
560,6546,3.0,2.0243607
24973,6546,4.0,3.8017964
32793,6546,5.0,
34923,6546,3.0,3.7123365
17755,6594,3.0,5.110157
2224,6594,5.0,
22775,6594,5.0,3.5345986
12457,6594,5.0,
36809,6594,5.0,3.489039
5656,6594,4.0,4.0067368
12244,6594,5.0,0.829052
8696,6594,4.0,2.9525034
29150,6594,5.0,4.557648
44586,6594,5.0,3.781183
27469,6594,5.0,4.8422947
25134,6673,5.0,
1320,7155,5.0,2.315225
19440,7297,4.0,3.3517098
25009,7297,2.0,3.232668
2741,7297,5.0,
30545,7297,5.0,4.467559
8296,7297,4.0,5.378979
520,7297,5.0,3.195691
10872,7297,1.0,
40833,7297,4.0,2.6667924
36125,7297,4.0,
15261,7297,4.0,4.309121
7219,7297,5.0,3.9934573
2503,7297,4.0,3.8897915
22589,7297,3.0,3.8974185
2151,7297,4.0,2.8366237
20126,7297,4.0,
3123,7426,4.0,
43599,7426,3.0,3.5862448
29807,7426,4.0,4.0679035
21463,7426,3.0,3.018053
45092,7426,5.0,3.4373083
16383,7537,5.0,3.7227163
37932,7537,5.0,3.237636
13025,7537,4.0,4.469346
45566,7573,5.0,1.4711647
10375,7573,2.0,3.241117
6481,7905,2.0,3.5724897
24699,7934,1.0,
5319,7934,5.0,3.1610854
31601,7934,2.0,2.5539532
2898,8013,5.0,0.9306998
19836,8013,1.0,1.8566544
96,8013,1.0,0.49776137
36203,8013,4.0,2.729038
10585,8013,5.0,4.083933
30841,8013,1.0,3.506561
29878,8148,4.0,2.414073
43715,8148,5.0,4.040616
43818,8148,1.0,4.687351
30372,8148,5.0,2.8684964
42665,8148,5.0,3.8267274
47047,8148,5.0,4.289083
39819,8315,2.0,1.498477
38110,8315,3.0,
30034,8315,5.0,0.96544313
13037,8315,5.0,4.353427
44941,8719,4.0,4.7063575
28550,8719,1.0,2.4169202
23011,8719,3.0,3.3166952
3794,174,3.0,1.4813731
47666,174,2.0,
11335,174,5.0,2.8321152
5257,174,4.0,3.1306014
15680,174,4.0,2.4062233
2818,174,4.0,3.328536
44308,174,5.0,3.059675
8719,174,4.0,3.2010067
3876,215,3.0,4.4194946
41105,215,4.0,
48036,215,5.0,3.4512973
13975,410,4.0,3.2338636
21939,410,4.0,
26124,410,4.0,2.4115343
34333,410,4.0,
3545,410,5.0,4.3203573
23535,410,4.0,
2126,410,2.0,3.974599
45094,410,4.0,3.7693849
5314,410,4.0,3.0281506
25278,410,3.0,3.6669288
13781,996,2.0,3.2172225
34529,996,4.0,3.0809574
30069,996,5.0,1.3613334
16505,1178,1.0,2.3981652
4460,1178,2.0,2.331012
15620,1178,1.0,3.5577016
46662,1178,5.0,2.826969
40709,1178,4.0,4.375699
45187,1178,5.0,3.0577383
1713,1178,3.0,3.5919247
31920,1338,5.0,4.8757477
3940,1338,5.0,4.614692
36622,1338,5.0,3.6152704
1601,1338,2.0,2.3676474
19525,1338,4.0,3.2986422
31985,1338,4.0,4.1989713
24146,1338,5.0,4.37452
24213,1338,5.0,3.8449178
38062,1338,3.0,4.9026136
36568,1481,5.0,4.27177
31390,1481,4.0,3.2968647
42910,1481,5.0,4.527429
8748,1481,5.0,1.4370139
41562,1481,5.0,5.1228237
36559,1584,2.0,4.2370996
38282,1584,4.0,3.9539676
30135,1584,4.0,
13291,1584,4.0,4.2521772
27635,1584,5.0,
10225,1584,5.0,4.1047626
4884,1584,1.0,2.3742902
25584,1584,5.0,3.1498103
12129,1584,2.0,3.2187757
43144,1584,5.0,4.8106465
19843,1584,3.0,4.451255
21771,1674,5.0,4.0775943
12409,1674,4.0,3.5384183
2703,1674,4.0,1.4352593
12497,1674,1.0,3.6757886
38647,2186,3.0,2.0939062
36886,2186,2.0,0.76256764
18749,2186,4.0,3.6728399
16547,2287,2.0,3.476917
37933,2287,1.0,
29295,2287,1.0,4.4178524
41472,2287,5.0,2.2376623
37343,2362,4.0,4.0956936
11642,2362,5.0,
33333,2362,4.0,4.6389027
35319,2362,5.0,4.0772347
17608,2362,3.0,
49,2362,4.0,4.3298945
25408,2362,5.0,4.9763966
34302,2362,5.0,
18204,2362,3.0,3.4753768
20514,2362,3.0,3.872249
24834,2362,1.0,5.082647
30189,2514,5.0,4.7473693
18875,2514,5.0,1.754281
33480,2514,2.0,4.359758
41162,2514,5.0,4.898299
39170,2514,3.0,4.358795
34243,2514,2.0,3.5216274
13633,2514,4.0,3.9398298
34277,2514,5.0,4.553502
11471,2514,4.0,4.9919176
4274,2514,5.0,2.8321342
29081,2514,5.0,3.5463345
23420,2514,4.0,3.5748942
42247,2514,4.0,3.00385
3510,2514,5.0,2.4912312
27549,2514,3.0,4.4882636
41750,2514,3.0,4.5965495
34057,2514,5.0,3.8529546
841,2514,4.0,3.747512
32148,2514,3.0,
29828,2514,1.0,
3918,2799,5.0,5.403235
9376,2799,5.0,
24228,2799,5.0,5.0222282
44309,2799,5.0,3.90544
3859,2799,5.0,3.276557
28982,2799,5.0,3.6084332
37228,2799,5.0,
42057,2799,5.0,4.21237
46372,2799,5.0,4.6812425
5203,2799,5.0,
4638,2799,5.0,4.453514
6582,2799,5.0,5.2443147
26572,2799,5.0,3.1844707
1297,2799,5.0,4.348034
43182,2799,5.0,4.213417
26357,2799,5.0,4.6410866
34283,2799,5.0,4.274742
41812,2799,5.0,4.9630275
18984,2799,5.0,3.5828834
34580,2799,5.0,
29514,2799,5.0,
14758,2799,5.0,4.7972307
15284,2799,5.0,5.066047
46878,2799,5.0,1.2253859
46769,2799,5.0,4.268171
48558,3156,5.0,3.7096
28963,3363,3.0,2.2760828
47486,3363,5.0,1.4904296
26340,3363,2.0,4.64496
28705,3363,5.0,4.609296
14186,3363,3.0,4.8429
34373,3363,5.0,4.864862
34396,3363,5.0,3.757514
20190,3524,3.0,
287,3524,3.0,0.5695218
22981,3524,3.0,3.0063791
38150,3809,5.0,
10264,3809,1.0,0.7695104
13597,3809,2.0,4.3265495
5187,3809,4.0,3.5130208
11914,3809,3.0,2.857751
11686,4674,1.0,3.165327
39315,5019,5.0,3.2892942
26499,5019,2.0,1.2610983
946,5019,2.0,1.9192388
21645,5019,4.0,
35962,5019,2.0,3.6503935
31828,5019,4.0,4.919048
10293,5134,5.0,
784,5134,2.0,2.3061767
5787,5134,5.0,4.6775784
45435,5134,3.0,2.5965195
26485,5170,5.0,4.255335
31499,5170,5.0,
48297,5170,3.0,4.3225536
14200,5170,1.0,2.1363766
26930,5296,1.0,3.2281492
22920,5296,1.0,1.5816171
46620,5296,5.0,2.7482405
2424,5296,1.0,1.4470206
30645,5517,4.0,3.4365067
10509,5517,5.0,2.2575903
10373,5517,4.0,2.7229922
43872,5684,5.0,4.684053
41966,5919,1.0,
20448,5919,1.0,2.0976284
11193,5919,4.0,2.4160519
38927,5919,1.0,2.3178306
15551,5919,3.0,
45227,6069,3.0,
40607,6069,2.0,1.8760679
15133,6069,5.0,3.6284778
26088,6069,5.0,
9974,6069,5.0,4.3599644
47552,6069,4.0,2.4318686
43832,6373,2.0,4.449768
40231,6373,3.0,2.238991
35430,6373,1.0,4.830268
16110,6373,1.0,1.7538091
38246,6427,4.0,2.6028497
11137,6427,2.0,
3512,6871,1.0,0.9982946
22164,6871,4.0,1.8652964
27543,6871,4.0,2.6984015
34845,6871,1.0,4.367708
4158,7456,5.0,4.8440285
37676,7456,5.0,4.6588063
10776,7456,5.0,4.611698
25087,7456,5.0,3.4708607
23912,7456,5.0,1.4598738
23956,7456,5.0,4.2951097
1211,7456,1.0,
8336,7456,5.0,3.0687501
13222,7456,5.0,
31240,7456,3.0,2.702443
34113,7456,1.0,2.5640228
27561,7456,2.0,
38870,7456,5.0,
6393,7543,2.0,3.4878857
35335,7543,3.0,2.013898
46701,7543,2.0,
3118,7543,2.0,0.26829123
165,7543,4.0,3.8305984
45672,7543,2.0,
16614,7543,5.0,3.7924438
26327,7543,5.0,3.2365947
23066,7543,5.0,3.9161134
4306,7543,5.0,1.9631279
5406,7543,5.0,2.624135
6799,7543,4.0,2.948233
22969,7790,5.0,2.8851938
43251,7790,4.0,0.5473559
2309,7790,1.0,2.8411698
28588,7790,3.0,3.4271178
14537,7790,4.0,2.05228
26405,7843,5.0,4.1717224
17014,7843,5.0,3.704057
39174,7843,3.0,4.3162622
25350,7843,5.0,3.0735
6140,7843,1.0,2.6550086
17800,7843,5.0,4.1245904
4819,7843,5.0,5.173071
43635,7843,1.0,
26551,7843,5.0,3.3838973
8378,7904,5.0,3.775338
5940,7904,4.0,3.6588771
28398,7904,5.0,4.4373965
48591,7904,5.0,4.397955
13178,7904,3.0,3.9119976
40032,8209,2.0,2.7127664
39008,8209,4.0,
14069,8209,5.0,
11188,8209,3.0,3.8266544
44862,8209,5.0,2.7564912
48484,8209,5.0,3.0108352
16986,8209,5.0,
44103,8209,4.0,3.9091673
19363,8209,3.0,
13059,8209,4.0,3.6704943
1423,8209,4.0,3.757248
20243,8209,3.0,2.8495665
5822,8209,4.0,1.7299454
19755,8209,4.0,2.2146971
9170,8209,4.0,3.6893182
11555,8209,4.0,4.19509
18825,8265,3.0,4.429073
25742,8265,5.0,4.790073
19968,8265,3.0,4.0767508
6479,8265,1.0,3.9970171
46764,8265,2.0,4.6289134
19181,8265,5.0,4.103482
26601,8265,4.0,3.4090886
29204,8265,3.0,3.703598
12454,8265,2.0,
2300,8265,1.0,4.313547
45980,8265,2.0,3.8713405
28306,8265,5.0,4.6986456
11739,8265,5.0,4.186169
37049,8265,5.0,4.18583
2049,8265,5.0,3.8389404
4776,8265,5.0,4.682546
3705,8265,2.0,3.4220219
40456,8382,5.0,4.1347265
43156,8382,5.0,3.5001893
37217,8382,5.0,3.6214533
21651,8382,4.0,2.4753432
44228,8382,5.0,4.475278
46991,8382,5.0,4.2701216
27122,8382,5.0,2.5714984
32356,8382,5.0,2.0484326
1630,8382,5.0,3.8987942
19849,8382,2.0,4.254741
26875,8485,5.0,3.5627394
23278,8485,5.0,4.401284
25046,8485,5.0,2.9755363
18000,8485,5.0,3.727359
36502,8485,5.0,4.6708055
32267,8625,2.0,1.6932223
20752,8625,5.0,
27732,8625,5.0,3.8597085
23543,8709,4.0,3.9137838
22356,8879,3.0,1.5967535
21217,8879,4.0,
36875,8879,4.0,2.9507453
31495,8879,4.0,4.98209
33293,8879,4.0,3.357201
39817,172,5.0,4.8351154
47438,172,4.0,3.086559
41481,172,5.0,
24185,172,5.0,3.062697
9773,172,4.0,3.3017921
7200,562,5.0,3.530985
44324,562,4.0,4.5641155
27014,716,5.0,4.644741
28843,864,1.0,2.3605227
32075,864,3.0,3.073318
17005,864,2.0,
28839,1054,4.0,2.8924155
2397,1054,5.0,
43964,1054,4.0,3.630918
43973,1054,5.0,4.056778
43881,1429,1.0,1.3579047
16145,1776,5.0,5.6524706
40793,1776,4.0,4.5124254
16898,1776,4.0,4.376273
10812,1776,5.0,4.232774
12953,1776,5.0,1.860187
23509,1776,4.0,
16714,1776,5.0,4.7650385
13580,1891,4.0,3.0833592
9552,1891,4.0,1.5926843
29182,1891,5.0,
41059,1948,4.0,2.4641864
38507,1999,5.0,
8445,1999,4.0,
12689,1999,2.0,0.9456696
40272,1999,1.0,
38090,1999,5.0,3.6315494
20854,2215,5.0,
36661,2215,5.0,4.2969575
11105,2215,3.0,4.156084
26918,2215,5.0,3.7862935
1470,2215,5.0,
4909,2215,5.0,
6119,2215,5.0,2.0697155
36164,2215,5.0,3.8970613
10546,2215,5.0,3.9688268
44654,2215,5.0,4.295368
38436,2282,1.0,2.9831095
22104,2282,1.0,4.211012
2560,2282,3.0,3.480372
13493,2282,4.0,3.5277586
8102,2282,5.0,2.0195534
22131,2282,5.0,3.5539079
34252,2282,5.0,5.0628614
31984,2282,1.0,
3883,2282,2.0,4.0657086
39767,2282,5.0,3.225883
39959,2282,5.0,4.282404
25724,2381,5.0,
19542,2381,5.0,
6069,2381,2.0,3.5073195
44344,2381,3.0,1.7408152
30940,2900,2.0,2.8564389
18315,2900,5.0,4.3194284
42437,2900,5.0,4.2817326
9982,2900,5.0,4.170697
41291,2900,5.0,2.449461
16548,2900,4.0,3.692998
21331,2900,5.0,3.057125
27870,2900,2.0,4.182747
12788,2900,4.0,4.305865
15763,2900,4.0,2.959478
14466,2900,4.0,4.3524384
34782,2900,1.0,4.8251014
36079,2900,5.0,4.053833
36924,2969,4.0,4.9842415
1633,2969,2.0,2.1718724
5948,2969,4.0,3.5172741
31838,2969,5.0,1.4533808
28022,2969,2.0,3.533337
8714,2969,3.0,2.4787374
5293,2969,3.0,2.9785733
15590,3055,4.0,2.9499102
48617,3055,3.0,3.1450906
41593,3055,5.0,1.9522879
40940,3055,3.0,4.7889767
